Planes,SatsPerPlane,inclination,MCG,Rejected0,Rejected1,Rejected2,Rejected3,Rejected4
4,3,65.0,27.04023,233,6,2,0
4,4,65.0,18.7588,243,9,2,0
4,5,65.0,13.894,253,12,2,0
4,6,65.0,10.61935,263,14,3,0
5,3,65.0,45.01377,273,16,4,0
5,4,65.0,36.99387,283,18,5,0
5,5,65.0,17.08017,293,20,6,0
5,6,65.0,13.73962,303,22,7,0
6,3,65.0,26.08383,313,24,8,0
6,4,65.0,17.8951,323,26,9,0
6,5,65.0,12.98377,333,28,10,0
6,6,65.0,9.71033,343,30,11,0
