Planes,SatsPerPlane,inclination,MCG,Rejected0,Rejected1,Rejected2,Rejected3,Rejected4
5,2,60.0,118.94957,255,4,0,0
5,3,60.0,116.68852,266,5,0,0
6,3,60.0,73.13607,313,8,0,0
