Planes,SatsPerPlane,inclination,MCG,Rejected0,Rejected1,Rejected2,Rejected3,Rejected4
2,2,50.0,110.35842,84,2,0,0
2,3,50.0,94.24467,93,3,0,0
3,1,35.0,93.15317,99,4,0,0
3,2,30.0,69.83775,104,5,0,0
3,3,30.0,37.36453,109,5,1,0
4,1,25.0,97.22633,114,5,1,0
4,2,25.0,46.74975,118,6,1,0
4,3,25.0,30.1672,122,7,1,0
5,1,25.0,94.6839,126,8,1,0
5,2,25.0,43.55805,130,8,2,0
5,3,20.0,117.3654,134,8,2,0
6,1,25.0,94.31258,138,8,3,0
6,2,20.0,85.74395,142,8,3,0
6,3,20.0,85.38643,146,8,3,0
